business_id	name	categories
N-jjBgowpQvdsPd-6snAMg	Dollar General	Drugstores, Shopping, Grocery, Food, Discount Store
NvK6zzlxVHNGOUeMM2Ri1w	Bayside European Automotive	Automotive, Auto Repair
bFBsTjwwLBGjgjuJx8C_qA	Trax Customs	Auto Customization, Car Stereo Installation, Automotive, Auto Parts & Supplies
0IFmbpwP1JiWVCG7z9KORw	Mazza Healthy Mediteranean	Restaurants, Mediterranean
ZCDMf4j6U4VxnNgPzJdeFA	The Wanamaker Eagle	Public Services & Government, Landmarks & Historical Buildings
qplX-RwFUVWNAnd2Nuj7HA	MoriMori	American (Traditional), Japanese, Restaurants, Korean, Sushi Bars
xdIUHgxMScxlGiiEdwsgnA	HARO coffee & chocolate	Food, Coffee & Tea, Cafes, Chocolatiers & Shops, Specialty Food, Beer, Wine & Spirits, Restaurants
9OCsSHr6OCSyR91BFIbszQ	The Original French Market Restaurant and Bar	Seafood, Cajun/Creole, Bars, Nightlife, Food, Specialty Food, Restaurants, French
AR40OdJOSE0owSiUCAbyUQ	Joseph Anthony Retreat Spa and Dry Bar	Day Spas, Skin Care, Massage, Tanning, Spray Tanning, Beauty & Spas, Hair Salons, Blow Dry/Out Services
Bo_pVJqHKAVACHHd0yW1dQ	Irish Corner Pub	Pubs, Bars, Restaurants, Food, Nightlife, American (Traditional)
ieedmDsMCAQa6iYdiDotzA	Vida Apartments	Real Estate, Home Services, Apartments
vtRXIGKj4Jv8B7ysC7q1Dg	BestDentist4Kids - Philadelphia	Dentists, General Dentistry, Health & Medical, Cosmetic Dentists, Pediatric Dentists
LRo87EVK3MKyxNfSFTI_lg	Sprig & Vine	Vegan, Vegetarian, Restaurants
YJ-sr_YVhnsZaBl-j9tjCg	Epic Pizza & Subs	Sandwiches, Pizza, Burgers, Chicken Wings, Restaurants
PaJLE5ltOG7j6Obsvf-v5w	Hippies	Tobacco Shops, Vape Shops, Gift Shops, Flowers & Gifts, Shopping
xXFSEWRO0012YBbdoJ1kRw	Coeur	Restaurants, Bars, American (New), Nightlife
__93GWaEEcUf9TSyyJbkmQ	Sunwest Park	Paddleboarding, Swimming Pools, Active Life, Parks, Beaches, Water Parks, Recreation Centers, Rafting/Kayaking
LOzj0BsudeOeqoN5d0wLVA	Cafe Mosaics	Cafes, Vegetarian, Food, Bakeries, Restaurants, Vegan
rkMeRyyrMz14PitipAW6qw	TGH Urgent Care powered by Fast Track	Urgent Care, Family Practice, Laboratory Testing, Medical Centers, Health & Medical, Diagnostic Services, Doctors, Walk-in Clinics, Diagnostic Imaging
Uu0r8fPGNewvhBpZkacLuQ	Iannello Bros Sunoco	Gas Stations, Automotive
QC5q6TKv_qwQ758qalF6Rw	The Landing	American (New), Bars, American (Traditional), Burgers, Sports Bars, Tacos, Mexican, Restaurants, Seafood, Nightlife
GKIkp1pWIGK50BYldtoxyQ	Flag Store Sign & Banner	Professional Services, Advertising, Gift Shops, Flowers & Gifts, Hobby Shops, Graphic Design, Shopping, Signmaking
Cz0wdTZMcRhJjhNy9sp0pw	Umami Sushi. Hibachi	Sushi Bars, Nightlife, Restaurants, Cocktail Bars, Japanese, Asian Fusion, Bars
xfSI7F7QjHqWLvUnF7Gp5Q	Uncle Bill's Pancake & Dinner House	American (Traditional), Diners, Restaurants, Breakfast & Brunch, American (New)
U6D2ZyFsZw15-3RtMalq8Q	Lake Blue Sushi & Cuisine	Restaurants, Japanese, Seafood, Sushi Bars, Breakfast & Brunch, American (Traditional)
0zQtELENNywry4zSxQBWlg	First Street Steaks	Breakfast & Brunch, Sandwiches, Cheesesteaks, Restaurants
q7QB5Ie6-M3HF1qggzm_iQ	O'Grady's Family Restaurant	American (Traditional), Restaurants
0jpFptAehZhLl3nkhHDanA	Belmond El Encanto	Restaurants, Event Planning & Services, Hotels, Hotels & Travel
nwN92Uje-xIKE5voPTTvBQ	BEAST Craft BBQ	Restaurants, Barbeque
3lty2YUwjp61iUqNgKVEMw	Marmalade Cafe	Breakfast & Brunch, American (New), Cafes, Restaurants
SzvGkBl7QFsB_IyCQW7iIg	Loma Verde Disc Golf Course	Active Life, Parks, Playgrounds, Disc Golf
9g-lcizIhddq4L4iurt5qg	T D Nail and Spa	Beauty & Spas, Nail Salons, Nail Technicians
MwJl2-vPPAgbPr4SYCjalA	Brighter Days Brewing	Brewpubs, Food, Breweries
_uAEKIr-7CIkaYWvG2U_NQ	Instrumental Music	Local Services, Musical Instrument Services, Shopping, Musical Instruments & Teachers
H-7jCwGugPs_yYM_wX6dDg	SaddleBrooke Two Mountain View Bistro	American (Traditional), American (New), Cafes, Restaurants
vrpwZHVR0H93peg03Zlnfw	Towne Pizza Sub Shop	Pizza, Restaurants
L4G5ABxhYHQAKIcT0818_A	Bob's Diner	Breakfast & Brunch, Diners, Restaurants
0nXCsZgPnQq-nkU1p1MkEw	Tony Roma's	American (Traditional), Seafood, Steakhouses, Restaurants
0BgrDm4tfQBtlEV-ZqtAtg	Big City Grill & Lemonade	Cheesesteaks, American (Traditional), Restaurants, Burgers
q2yTZ39EYKb5BgwGQ9BLOg	Papa John's Pizza	Pizza, Restaurants
d7OTpxB6SnJB2-pvAdCJnw	Paulie's Pizza	Pizza, Restaurants
JWqbjm0wtbbciu_Gb6Eqyw	Mcnamara's Irish Pub and Restaurant	Restaurants, Irish, Irish Pub, Sandwiches, Bars, Nightlife
VOU6wTd5VRztZEJDM4bQ0g	Farwest Landscape & Garden Center	Nurseries & Gardening, Flowers & Gifts, Home Decor, Shopping, Gift Shops, Home & Garden, Gardeners, Landscape Architects, Home Services, Landscaping
uAJ_rq4ZQUgERalFBO_zlQ	Olive Garden Italian Restaurant	Restaurants, Bars, Nightlife, Soup, Italian, Salad, Wine Bars
mLCjYI3wyhtp83r1wpj3LQ	Dean Kenji Miyagawa, MD	Medical Centers, Doctors, Family Practice, Hospitals, Internal Medicine, Health & Medical
nDm56Fj4wPAHbvCPWzuacg	Campus Lodge Tampa	Real Estate, Home Services, University Housing, Apartments
asNlBmEyCd7QCfRL_YLPQw	The Good Feet Store	Fashion, Health & Medical, Shoe Stores, Shopping, Orthotics
l1LgSU6bOX_mjCKgQr7gkw	Pollo Tropical	Caribbean, American (New), Restaurants
oiD4N-h7GotnsiXEa4Er5g	Mellow Mushroom	Sandwiches, Bars, Restaurants, Pizza, Nightlife, Salad
fJq59e_kG1qVkiYD-NQzZw	Buckets Tavern & Tap	Restaurants, Nightlife, American (Traditional), Sports Bars, Bars, Chicken Wings, Burgers
BBUn-nC12gbbC9PX5UNA9w	Le Casa Bistro	American (New), Mediterranean, Moroccan, Restaurants, Pop-Up Restaurants
c1xuic_qvUfSIr-if6nSUQ	Relais de Paris	French, Food, Restaurants
hF-Ndu77yzspMkDZv9bWzg	Carmen's Kitchen	Restaurants, Caribbean, Specialty Food, Puerto Rican, Food, Imported Food, Ethnic Food, Latin American, Cuban
5fjt9JQ0URq5Fhm8wkKOhQ	Jillys Cupcake Bar A-Go-Go	Desserts, Food
z3TB52s5p5PcRsw2T3J6MQ	Chicken and Taco Loco	Food Trucks, Food, Restaurants, Mexican
bwgK5d9oT2sUcvyBOsTREQ	Sky Cafe	Noodles, Restaurants, Indonesian
j-qtdD55OLfSqfsWuQTDJg	Parc	Restaurants, French, Wine Bars, Nightlife, American (New), Bars, Cafes, Breakfast & Brunch
NG3SFWgDgjMMpIJoQoQ3XQ	MJ Cafe	Food, Coffee & Tea, Restaurants, American (New), Beer, Wine & Spirits, Breakfast & Brunch, Pizza
YSL06t6e2iKo4ZHZnCZIxw	Lochel's Bakery	Food, Restaurants, Bakeries
aREOVt958pzJsuNmX1-LUQ	Twenty Tap	American (New), Nightlife, Restaurants, Bars, Gastropubs, Local Flavor
QkHUW81Cwu9WPemHW7oL-A	Ericka's Tailoring	Local Services, Sewing & Alterations
ndnFNGvnKsTRiq0CnkwD6g	City 2 City Moving and Junk Removal	Movers, Furniture Assembly, Home Services, Junk Removal & Hauling, Local Services
6FNfW_9YaP5Fm7tE1caLyA	McDonald's	Burgers, Fast Food, Food, Restaurants, Coffee & Tea
2upkOJvEKh9T6ZnSWK5rQQ	Orange Cryo Wellness	Cryotherapy, Health & Medical
zJC60SYIRH7wacmhFHqUVQ	Sierra Water Gardens	Shopping, Nurseries & Gardening, Active Life, Home & Garden, Lakes
onLwomlGswMhhmOEAeAVEg	The Spot	Mexican, American (Traditional), Burgers, Restaurants
HbxyEWVHPSZA_9cm9xo61Q	Le Peep Restaurant	Food, Breakfast & Brunch, Restaurants
komYEOvDbc2Goa0me0S-6A	Lowe's Home Improvement	Home & Garden, Hardware Stores, Home Services, Building Supplies, Appliances, Nurseries & Gardening, Shopping
DzVYXX8mc5x31BbaP8c0_Q	Mac's Local Eats	Restaurants, American (Traditional), Burgers, Local Flavor, Salad
Qp_R51hY0376pxyZGEx-XA	Walgreens	Cosmetics & Beauty Supply, Food, Shopping, Beauty & Spas, Convenience Stores, Drugstores, Photography Stores & Services
9X2EBlnHThd35sWzHNk6Qw	Friendship Manor	Apartments, Real Estate, Home Services
ZeFWPYcAhYpqi2bpYvK7tQ	Edsons Barber Shop	Barbers, Beauty & Spas
agK5cXwnBQozM2M-5kLvzw	Red Gravy	Italian, American (Traditional), Restaurants, Breakfast & Brunch, Comfort Food, Sandwiches, Bakeries, Food, Beer, Wine & Spirits
y-sRbm0GKYPwQ-hk341SQA	Helen's Hot Chicken	Seafood, Chicken Shop, Restaurants
oToFygrpTn3OUpFkPFMxfA	Bo's Ice Cream	Food, Ice Cream & Frozen Yogurt
Iv_Og5RJk3WEHwd4Ci5cUw	Cazba	Middle Eastern, Greek, Restaurants, Mediterranean
ErraEP2corkgkzmh62t45A	Red Kitchen and Bar	Breakfast & Brunch, Bars, Nightlife, Restaurants, Sports Bars, American (New)
lsfbXYntu9nyN20eUrpgEA	Home Team Car Wash	Car Wash, Automotive
C8MCwM5WsuxbB7vmuxhi6w	Pelican Pointe	Home Services, Condominiums, Hotels, Hotels & Travel, Real Estate, Event Planning & Services
bEeZg3fNNRCqg1v5DiSvXA	Eagle Plumbing Repairs & Drain Cleaning	Plumbing, Home Services
zvB14002Qi0qZ_DH_DfpLg	Bon Bon Sushi	Asian Fusion, Japanese, Vegetarian, Seafood, Restaurants, Sushi Bars, Fast Food
jDcXHld3T4rxWheyKLFTxw	Bonomolo Limousines	Transportation, Airport Shuttles, Hotels & Travel, Limos, Tours
Ro3cRriZbTwsq-lgSkwTtQ	Campos Market	Restaurants, Mexican, Grocery, Food
Q_fvlDrxL4lOeGnDIZOxJA	Guac Mexican Restaurant Donelson	Food, Restaurants, Tex-Mex, Mexican, Salad
6OHHlrYY1qqiZ1PnhvKKjw	Whisper Hollow Apartments	Home Services, Apartments, Real Estate
4_-IcMpkF_sBRHomWZHNzA	Bistrot La Minette	Restaurants, French, Breakfast & Brunch
-yjeVS1Z2ebMigkEd9jnfQ	RaceTrac	Food, Gas Stations, Automotive, Convenience Stores
ozvuAWFQf528aHHOnrM0yw	Chart House	American (Traditional), Seafood, Steakhouses, Restaurants
R_rkeJAQQOiwDDhpMqNzBg	Bloom Flowers & Gifts	Flowers & Gifts, Event Planning & Services, Shopping, Wedding Planning, Gift Shops, Florists
I0_cJq9-T8STDafrdqMR9A	Papa John's Pizza	Pizza, Restaurants
lyMeFkWf7c3gS95fOzsZ_A	Best Western Avalon Hotel & Conference Center	Hotels & Travel, Event Planning & Services, Hotels
kRFfNAhxP1FuNRALuBbFyg	Wills EyeWear	Eyewear & Opticians, Sunglasses, Health & Medical, Shopping, Optometrists
72kYElvETLFanHJJ28F4vQ	Miss Hazels Kitchen	Restaurants, American (Traditional), Soul Food, Caribbean
JuY0Bi4GtcRmYOvu7YRP_A	Sam's Pizza	Pizza, Italian, Restaurants
eSYlJHxacmA_FKSytzeJEQ	Bryn Mawr Running	Shoe Stores, Shopping, Fashion
ZPs0cr-VWdKvh6wCOpuYZg	No Vacancy	Lounges, Bars, Nightlife, Restaurants, Bar Crawl
rxSEoBtQnuG2zMzKzk-yvw	Yoga Vibhuti	Yoga, Fitness & Instruction, Active Life
FYboUN7OnFLtQv1q7p7uRg	Cash Converters	Shopping, Books, Mags, Music & Video, Videos & Video Game Rental
Bgbi-v7S0vW7WumMuR7RoQ	solidcore - Rittenhouse	Fitness & Instruction, Pilates, Active Life, Boot Camps
YU0XzRuCz0CiX3eNaTtwQw	Beijing House Buffet	Buffets, Noodles, Restaurants, Chinese
7mG4cNzXJcnW_mo_kBMNmg	Sam's Gyros	Mediterranean, Middle Eastern, Greek, Restaurants, Event Planning & Services, Caterers
wsWVhlQ3xKxkl5eQAJAWaQ	CVS Pharmacy	Shopping, Pharmacy, Convenience Stores, Drugstores, Health & Medical, Food
fzzEOkqGq3OvhGbQ4bEXmg	Heaven's Treasure Thrift and Value Store	Thrift Stores, Shopping
TkCMzPPvUMMHh-SyJOvPuw	Jake's Uptown Supermarket	Convenience Stores, Food, Butcher, Grocery
YNNEMjMn5F3pI5mKGmax3w	LemonShark Poke	Food, Poke
4vLJd8N3wy_Q_wu_DZuRag	New York Bagel & Bean	American (Traditional), Restaurants, Food, Bagels
aQa2UHavOdz_hRld4Ft1zA	B Hive Awards & Promotional Products	Trophy Shops, Engraving, Shopping, Local Services
jfd8KBLz6Lk0E3wzTE00cQ	Swing Katherine, MD	Health & Medical, Doctors, Obstetricians & Gynecologists
PQuM6c6pdEOLyInZdzoa_g	Rosso Pizzeria	Restaurants, Cafes, Italian, Pizza
ZP06A-MemsFLmG6yiOR9Qg	The UPS Store	Notaries, Printing Services, Local Services, Mailbox Centers, Shipping Centers
dxJNsRaB1uos7yM4VGWZcg	Profectus Jiu-Jitsu	Boxing, Active Life, Brazilian Jiu-jitsu, Fitness & Instruction, Kids Activities, Martial Arts
2oJV-vS0Cu8cYt7_TbzOww	Cleaver & Co	Specialty Food, Food, Farmers Market, Sandwiches, Meat Shops, Butcher, Restaurants
8dOXhpCTq0VIxr3GfSUb9Q	4 CellFix	IT Services & Computer Repair, Shopping, Local Services, Electronics, Electronics Repair, Mobile Phones, Mobile Phone Repair
iUZEGx29miZObLd6_lt7Vg	Sabrina's Café	Breakfast & Brunch, Restaurants, Vegetarian, Cafes, American (New), Food, Diners, American (Traditional)
WuXa4cpuMHwKDdEvVdapMw	Darkhorse Theatre	Cinema, Performing Arts, Arts & Entertainment
85ZegeyxE5lwMdWKP7Gv2Q	Johnson Floral & Decor	Shopping, Flowers & Gifts, Florists
kvOorg6F1gnbPmlTtjunsg	BBQ4LIFE	Gluten-Free, Barbeque, Beer Bar, Restaurants, Hawaiian, Sandwiches, Bars, Nightlife, Vegan
j2Va9mxiBD0XvFfrmKPpEg	Veterans AC & Heat	Air Duct Cleaning, Local Services, Heating & Air Conditioning/HVAC, Home Services
CCnuyfb1nd-doEpkj0OoHg	Noble Pie Parlor - Downtown	Sandwiches, Vegan, Restaurants, Pizza, Breakfast & Brunch
xzRaxvp1xgh44m5MFIhPQQ	Nola City Lights	Active Life, Bike tours, Hotels & Travel, Tours, Bike Rentals
f3ynsk2E5YvtFqxCTi1Djw	Red Lounge	Karaoke, Nightlife, Bars, Dance Clubs, Lounges
-W0tnXYJ4WuxLjzmbwlVAQ	Tavolo V	Mediterranean, Italian, Restaurants, Pizza
tA1IXs5GeNAqnJgaD4ajZA	Rusty's Pizza Parlor	Restaurants, Salad, Pizza, Chicken Wings
9H3uK46mO7cKhWPMg27ZzA	Absolute Dental Orthodontics - Sparks	Dentists, Health & Medical, Orthodontists
21t7d6M9YQ-XLxho0PPhGw	Peter Macleod For Hire	Flooring, Handyman, Contractors, Home Services, Painters
xAfYuPC9PYlaV87rvlSWXA	Craft Studio	Event Planning & Services, Venues & Event Spaces, Photographers, Session Photography
JiPyiq65kA25TCK0dtlelQ	Hip Zipper Vintage	Fashion, Used, Vintage & Consignment, Shopping, Men's Clothing, Jewelry, Women's Clothing
EHyS91YcMgdoHXufjEdvTA	Wings On Fire	Chicken Wings, Restaurants
h8jPi55Rom8-bu6POXvMCQ	IndeBlue Indian Cuisine	Event Planning & Services, Bars, Nightlife, Food, Food Delivery Services, Caterers, Breakfast & Brunch, Indian, Restaurants
iTNI0uhiTMbA6hd_GKALLw	Shady Katie's	Pubs, Bars, Nightlife
X0vPZIkbUj22afBQz5-neA	Ford's Garage	Nightlife, Bars, Desserts, Food, Restaurants, Burgers, Comfort Food, Breakfast & Brunch, Cocktail Bars, American (Traditional)
Z_Ew8F4zn0-t51QFUl2qUQ	Rock Bottom Lounge	Nightlife
UnPXDPI1LJkpE2Yqj9W56A	The Paint N' Paper Shoppe & Custom Picture Framing	Home & Garden, Framing, Shopping, Arts & Crafts, Paint Stores
lN-Gnzy3cgwwW-_A6eK5gw	Old Navy Outlet	Women's Clothing, Outlet Stores, Shopping, Department Stores, Men's Clothing, Baby Gear & Furniture, Fashion, Children's Clothing
lLhm-u5kDFVHViFAFHDFqQ	Applebee's Grill + Bar	Bars, Burgers, Chicken Wings, Steakhouses, American (Traditional), Nightlife, Sports Bars, Restaurants
FDJpt-VM7iPDp0t_BRobBw	Josephine Pearle	Hair Salons, Beauty & Spas
J1bG9ezYHMkzqV1yRsVtQQ	Geisha Sushi Bistro	Sushi Bars, Restaurants, Japanese
WXbTj9vN4NHc3ocJmnAXlQ	Best Buy	Shopping, Car Stereo Installation, IT Services & Computer Repair, Automotive, Computers, Local Services, Electronics
HMlHYl06c8pzNqFNDMAFuw	Made Institute	Specialty Schools, Special Education, Education
-e2IXX106XDm15d7Cr4qXA	My Mailbox Store	Local Services, Shipping Centers, Mailbox Centers, Packing Services, Notaries, Home Services
t9AkvCX6-bk_i1IMg48okw	Studio Inspire Bridal	Thrift Stores, Shopping, Used, Vintage & Consignment, Fashion, Bridal
w_MviWendL6_eySfTYHf1A	Tag's Meat Market & Deli	Restaurants, Delis, Specialty Food, Food, Meat Shops
xbjq4lKiZnr8b4_PhjPI6w	Royal Tea Room & Gift Shoppe	Food, Coffee & Tea, Restaurants, Shopping
QXWDkZW29q7hUB0maO5EbQ	Chago's Cantina	Latin American, Vegetarian, Mexican, Restaurants
1fGaY2WlGv2l4as6UkMFrg	The Trestle Inn	Lounges, Bars, Restaurants, Cocktail Bars, Whiskey Bars, Nightlife, Dance Clubs, American (Traditional)
hQTtpyvAtE1gjzR3_MFjfA	The Alley Cat Lounge Front Room	Nightlife, Bars, Cocktail Bars
e6DF-FlJ-BXf1vetAkr3Tg	Dalie's Smokehouse	Food, Smokehouse, Restaurants, Barbeque, Event Planning & Services, Caterers
e6DF-FlJ-BXf1vetAkr3Tg	Dalie's Smokehouse	Food, Smokehouse, Restaurants, Barbeque, Event Planning & Services, Caterers
zlsE6ZoD5k5K8PfIM-LCKA	Ruben's Lawn Care	Home Services, Gardeners, Landscaping
Jy7LmTUXkjnJQqmtky565Q	Boston Pizza	Pizza, Italian, Restaurants
J9NNalwKpdErVaKSqm9BmQ	Fortune Star Bakery	Bakeries, Food, Specialty Food, Ethnic Food
NzBf9IuqHzM8o7uFdMPubQ	Gulf Coast Trees	Tree Services, Damage Restoration, Gardeners, Home Services
c9qf-X4XhyS1LcZPODoSNQ	The Draft Room at Kings - Franklin	Restaurants, American (Traditional), Gastropubs, Bars, Nightlife, Sports Bars
q2rNovrR1ygAr5TLHSX70g	Subway	Food, Restaurants, Fast Food, Sandwiches
jRUMx5_klPfszKmB9PmEgQ	Bella Rosa Galleries	Used, Vintage & Consignment, Local Services, Accessories, Fashion, Jewelry, Antiques, Jewelry Repair, Arts & Entertainment, Art Galleries, Shopping
W8fyKHzZX68SQWFvwq_JMQ	Hub Coffee Roasters	Food, Coffee Roasteries, Coffee & Tea
mhrW9O0O5hXGXGnEYBVoag	Jacques-Imo's Cafe	Seafood, Cajun/Creole, Restaurants, Vegetarian
688utk-zc_7eA3HNhccevA	Snake and Jake's Christmas Club Lounge	Dive Bars, Bars, Arts & Entertainment, Nightlife
Al8y5FTs9tW5VsxTVy9ZMg	Alyan's Restaurant	Middle Eastern, Restaurants
of-GVqY0G_UDHXT9Xg_ADQ	Charlie Was a Sinner	Bars, Nightlife, Kosher, Burgers, Tapas/Small Plates, American (Traditional), Vegan, Seafood, Cocktail Bars, Restaurants, Vegetarian
CNtY3gJBTSQm53Ur6RARKw	One Stop Wedding Shoppe	Local Services, Cards & Stationery, Event Planning & Services, Printing Services, Shopping, Flowers & Gifts, Arts & Crafts, Bridal
Sv1MEZP-mMfp8SmE0hwYEA	Terakawa Ramen	Japanese, Ramen, Ethnic Food, Restaurants, Local Flavor, Food, Specialty Food
eA4UuKek7yUVdKCCNjvxdQ	Price Rite Food Mart	Restaurants, Convenience Stores, Delis, Food
ySIkWUgh8ZZSfZUL4RGi1Q	Tim's Bakery	Restaurants, Food, Bakeries
QO9J1RRipJmDpY9iLv2v4A	4th Avenue Barbershop	Barbers, Hair Salons, Beauty & Spas, Men's Hair Salons
5PCZ10uXRz_dsoqUULjUpA	Supercuts	Waxing, Men's Hair Salons, Shopping, Hair Stylists, Cosmetics & Beauty Supply, Blow Dry/Out Services, Hair Removal, Beauty & Spas, Hair Salons
qFsh80AAL90tkOc0n98bqg	El Diablo Burritos	Tex-Mex, Tacos, Fast Food, Southern, Mexican, Restaurants
jrev629orqutl4DwZbox-Q	Costco Wholesale	Shopping, Wholesale Stores
uk-sMO4ndYc47nYDzNLaxg	Einstein Physicians Port Richmond	Health & Medical, Doctors, Family Practice
WIKxXfArVuwDZAI-0C4JqQ	La Belas	Restaurants, American (Traditional)
NIIDHVkiPh0jAkQ02BeOig	Ali'i Poke Fishers	Seafood, Restaurants, Hawaiian, Poke, Food
Me9ZCWfE2nFnMfekWSDVgw	Samantha Lindsay, MD - Family First Wellness	Health & Medical, Medical Spas, Family Practice, Medical Centers, Beauty & Spas, Doctors, Pediatricians
b0YICdDCw8Ck6hJPc1Z5HQ	Kanella South	Bars, Restaurants, Greek, Nightlife, Mediterranean
F_K0-xzzEe-nc41OZ43XXA	Benton's Cafe	Restaurants, Sandwiches
z4pCmH_yphNtse3ySNCzFw	Palm Pavilion Beachside Grill & Bar	Restaurants, Seafood, American (New), Food, Beer, Wine & Spirits
8mZYj6CNL12IgyYdHKLXQg	Tampa Bay Sup	Rafting/Kayaking, Paddleboarding, Boating, Active Life
Yc5HxVlYhixshqzTePwLpQ	Cravin' Donuts & Cafe	Restaurants, Cafes, Donuts, Food
vZ1CQyKpPBK5_jn9aujtCg	Shamrock's Ale House	Restaurants, Nightlife, Bars, American (Traditional), Sports Bars
7RFHKpLnxnjhHhqIooC2uA	Cuggini	Local Services, Shopping, Jewelry, Jewelry Repair
IYdG3pk8DgIcNHz4khph7Q	Caffé Nove	Cafes, Local Flavor, Restaurants, Coffee & Tea, Food
Hcpnj06bcY9AuvhDjMGTkw	Subway	Sandwiches, Salad, Restaurants, Fast Food
E7MXV4SttBtCmcZC9mnVYw	Pirates Pub & Grub	American (Traditional), Restaurants
aJBM3fZWEy4wsZf_UYodGQ	Salon Lucia	Hair Salons, Beauty & Spas
MlXH9dWYDFEBbwuGStlfZg	La Colombe Coffee	Food, Cafes, Restaurants, Coffee & Tea, Breakfast & Brunch
WEAhlX4in1iewwXcG07fkQ	Sears Auto Center	Oil Change Stations, Automotive, Auto Repair, Tires
pM-QNanTzWzX9RX-rNskBg	David's Bridal	Fashion, Shopping, Bridal, Flowers & Gifts
L0x5JdlOmcxFvyUgay6HLw	CDB'S Italian	Restaurants, Italian, Pizza
TM0Bgwd9lnrQxzdxBOItiA	Party City	Party Supplies, Event Planning & Services
KChWMIHxMChTE11ZVsIVZw	Sub Zero Vodka Bar	Lounges, Burgers, Nightlife, Restaurants, Bars, Sushi Bars
KJWfjy6xcbIEKJ7vQXm1fQ	Enterprise Rent-A-Car	Hotels & Travel, Car Rental
puBy6T_ATSpae4vjbmwv3A	Main Terminal - TPA	Hotels & Travel, Airport Terminals, Airports
tzCd7PD8cgoE_ziXfBA83g	The UPS Store	Shipping Centers, Local Services, Notaries, Mailbox Centers, Printing Services
6a4yrcGERrSa4QMK39MC_w	House of Sweets	Chocolatiers & Shops, Desserts, Specialty Food, Candy Stores, Ice Cream & Frozen Yogurt, Food
oo3Jpr_Nqw73fybrQjpcHg	PJ's Coffee	Coffee & Tea, Food
dLEy6Vl6I-uNhRlsSr_12g	Brixx Wood Fired Pizza	Restaurants, Pizza, Sandwiches, Vegetarian, Italian, Chicken Wings, Salad
F_1jp4DqZA8781qqkzP70g	Orchid Nails	Nail Salons, Beauty & Spas
xV19g8r0Xxmz73-xL_0JVw	Car-X Tire & Auto - Indianapolis	Automotive, Auto Repair, Tires, Transmission Repair
wBOKqWatceUf0VPfQ9oTpQ	Farmer Photography	Event Planning & Services, Real Estate Services, Photographers, Real Estate, Real Estate Photography, Specialty Schools, Session Photography, Photography Classes, Education, Home Services, Boudoir Photography
Pp_2ulx_ewKWGtc6RJlsAw	Leader's Casual Furniture	Furniture Stores, Home & Garden, Shopping
qJmSx3K10-_eELYMnvhtng	Chilly Performance	Auto Customization, Transmission Repair, Oil Change Stations, Auto Parts & Supplies, Auto Repair, Tires, Motorsport Vehicle Repairs, Automotive
-MkngKKkTIVfnUbq2S1ucQ	Square Pie	Pizza, Restaurants, Italian
cqXafPAo37uTuBz9_G00lw	Rose Beauty Salon	Beauty & Spas, Skin Care, Hair Salons, Hair Removal
1EhFRahi4ZUkJVLPkduVgQ	Melanie Joye, LMT	Beauty & Spas, Massage, Reflexology, Physical Therapy, Rolfing, Doctors, Chiropractors, Alternative Medicine, Naturopathic/Holistic, Health & Medical, Massage Therapy
eFtQDmNER9pRB9YdPxMMXA	Jung's Golden Dragon II	Restaurants, Chinese
pRQi8ZN2mT1evRJTDRj1Tw	Einstein & Noah Bagel Corp	Restaurants, Bagels, Food
IOKI90X9EnjxuOlJRXPGyA	Camp Bow Wow Nashville	Pets, Pet Sitting, Pet Services, Pet Groomers, Pet Training
M19V_Wgul99b64o_WhEQ6g	ARS / Rescue Rooter Nashville	Plumbing, Heating & Air Conditioning/HVAC, Contractors, Home Services, Water Heater Installation/Repair
PNVbv2kyUIHeJTDPis2gRg	Los Agaves	Bars, Mexican, Nightlife, Restaurants
SXAQjjOCIuSJtthvWM7nWg	Pampa Brazilian Steakhouse	Steakhouses, Brazilian, Restaurants
7akaRRko9CzFQ3FGemCn4g	Crowne Plaza Tampa Westshore	Hotels & Travel, Venues & Event Spaces, Hotels, Event Planning & Services
kqt8O-XxMkE6ga42IPa7sA	SUSHI KOI	Japanese, Sushi Bars, Bars, Food, Restaurants, Bubble Tea, Cocktail Bars, Nightlife
wV49F5UuPg9I5vadX2rZVw	Kyoto Japanese Cuisine	Restaurants, Sushi Bars, Japanese
WnAeXhKB1pw7ciGGFGIUFQ	Nordstrom	Shopping, Department Stores, Men's Clothing, Beauty & Spas, Fashion, Cosmetics & Beauty Supply, Women's Clothing
